"SAMPLE_NUMBER","ORIGINAL_SAMPLE","LOGIN_DATE","LOGIN_DATE","ANALYSIS","PREP_DATE","DATE_STARTED","DATE_COMPLETED","STATUS","LAB","REPLICATE_COUNT","CUSTOMER"
"9229913","9229913","02/11/2016 01:51:20 PM","02/11/2016 01:51:20 PM","APCO020493","","04/11/2016 08:50:07 AM","04/11/2016 08:50:07 AM","A","CHEMISTRY","1","MGTDP"
"9222686","9222686","31/10/2016 11:51:29 AM","31/10/2016 11:51:29 AM","FLOD010195","02/11/2016 08:12:34 AM","03/11/2016 10:00:39 AM","03/11/2016 10:00:39 AM","A","CHEMISTRY","1","MGTDP"
"9222703","9222703","31/10/2016 11:56:40 AM","31/10/2016 11:56:40 AM","FLOD010195","02/11/2016 08:08:59 AM","03/11/2016 10:00:39 AM","03/11/2016 10:00:39 AM","A","CHEMISTRY","1","MGTDP"
"9229686","9229686","02/11/2016 01:14:01 PM","02/11/2016 01:14:01 PM","FATS011299","03/11/2016 03:13:33 PM","04/11/2016 03:44:06 PM","04/11/2016 03:44:06 PM","A","CHEMISTRY","1","MGTDP"
"9229688","9229688","02/11/2016 01:14:23 PM","02/11/2016 01:14:23 PM","FATS011299","03/11/2016 03:14:16 PM","04/11/2016 03:44:13 PM","04/11/2016 03:44:13 PM","A","CHEMISTRY","1","MGTDP"
"9229691","9229691","02/11/2016 01:14:46 PM","02/11/2016 01:14:46 PM","FATS011299","03/11/2016 03:07:08 PM","04/11/2016 03:44:16 PM","04/11/2016 03:44:16 PM","A","CHEMISTRY","1","MGTDP"
"9229885","9229885","02/11/2016 01:47:31 PM","02/11/2016 01:47:31 PM","FATS011299","03/11/2016 04:54:03 PM","04/11/2016 03:44:21 PM","04/11/2016 03:44:21 PM","A","CHEMISTRY","1","MGTDP"
"9234421","9234421","03/11/2016 02:06:36 PM","03/11/2016 02:06:36 PM","FATS011299","04/11/2016 01:50:18 PM","05/11/2016 09:39:42 AM","05/11/2016 03:01:49 PM","A","CHEMISTRY","1","MGTDP"
"9234422","9234422","03/11/2016 02:06:48 PM","03/11/2016 02:06:48 PM","FATS011299","04/11/2016 01:40:39 PM","05/11/2016 09:39:42 AM","05/11/2016 03:01:53 PM","A","CHEMISTRY","1","MGTDP"
"9234427","9234427","03/11/2016 02:07:00 PM","03/11/2016 02:07:00 PM","FATS011299","04/11/2016 01:42:33 PM","05/11/2016 09:39:42 AM","05/11/2016 03:02:15 PM","A","CHEMISTRY","1","MGTDP"
"9234428","9234428","03/11/2016 02:07:12 PM","03/11/2016 02:07:12 PM","FATS011299","04/11/2016 01:44:58 PM","05/11/2016 09:39:42 AM","05/11/2016 03:02:18 PM","A","CHEMISTRY","1","MGTDP"
"9234429","9234429","03/11/2016 02:07:25 PM","03/11/2016 02:07:25 PM","FATS011299","04/11/2016 02:07:59 PM","05/11/2016 09:39:42 AM","05/11/2016 03:02:21 PM","A","CHEMISTRY","1","MGTDP"
"9234431","9234431","03/11/2016 02:07:37 PM","03/11/2016 02:07:37 PM","FATS011299","04/11/2016 01:52:58 PM","05/11/2016 09:39:42 AM","05/11/2016 03:02:25 PM","A","CHEMISTRY","1","MGTDP"
"9234434","9234434","03/11/2016 02:07:50 PM","03/11/2016 02:07:50 PM","FATS011299","04/11/2016 01:46:49 PM","05/11/2016 09:39:42 AM","05/11/2016 03:02:29 PM","A","CHEMISTRY","1","MGTDP"
"9234436","9234436","03/11/2016 02:08:02 PM","03/11/2016 02:08:02 PM","FATS011299","04/11/2016 01:48:24 PM","05/11/2016 09:39:42 AM","05/11/2016 03:02:33 PM","A","CHEMISTRY","1","MGTDP"
"9239883","9239883","04/11/2016 03:42:34 PM","04/11/2016 03:42:34 PM","FATS011299","06/11/2016 12:33:44 PM","07/11/2016 03:30:03 PM","07/11/2016 03:32:17 PM","A","CHEMISTRY","1","MGTDP"
"9229685","9229685","02/11/2016 01:13:39 PM","02/11/2016 01:13:39 PM","FATS011299","03/11/2016 03:11:36 PM","07/11/2016 02:23:46 PM","07/11/2016 08:10:42 PM","A","CHEMISTRY","2","MGTDP"
"9229685","9229685","02/11/2016 01:13:39 PM","02/11/2016 01:13:39 PM","FATS011299","03/11/2016 03:11:36 PM","07/11/2016 02:23:46 PM","07/11/2016 08:10:42 PM","X","CHEMISTRY","3","MGTDP"
"9229913","9229913","02/11/2016 01:51:20 PM","02/11/2016 01:51:20 PM","FATS020493","","04/11/2016 11:06:34 AM","04/11/2016 04:30:58 PM","A","CHEMISTRY","1","MGTDP"
"9222726","9222726","31/10/2016 12:02:33 PM","31/10/2016 12:02:33 PM","FLOD010195","02/11/2016 08:15:08 AM","03/11/2016 10:00:39 AM","03/11/2016 10:00:39 AM","A","CHEMISTRY","1","MGTDP"
"9225559","9225559","01/11/2016 11:22:15 AM","01/11/2016 11:22:15 AM","FLOD010195","02/11/2016 04:46:11 PM","04/11/2016 03:32:14 PM","04/11/2016 03:32:14 PM","A","CHEMISTRY","1","MGTDP"
"9229885","9229885","02/11/2016 01:47:31 PM","02/11/2016 01:47:31 PM","FLOD010195","03/11/2016 04:54:03 PM","07/11/2016 11:03:46 AM","07/11/2016 11:03:46 AM","A","CHEMISTRY","1","MGTDP"
"9233479","9233479","03/11/2016 11:50:11 AM","03/11/2016 11:50:11 AM","FLOD010195","04/11/2016 03:11:26 PM","07/11/2016 11:03:46 AM","07/11/2016 11:03:46 AM","A","CHEMISTRY","1","MGTDP"
"9238239","9238239","04/11/2016 11:52:15 AM","04/11/2016 11:52:15 AM","FLOD010195","06/11/2016 12:35:44 PM","08/11/2016 10:42:43 AM","08/11/2016 10:42:43 AM","A","CHEMISTRY","1","MGTDP"
"9239883","9239883","04/11/2016 03:42:34 PM","04/11/2016 03:42:34 PM","FLOD010195","06/11/2016 12:33:44 PM","08/11/2016 10:42:43 AM","08/11/2016 10:42:43 AM","A","CHEMISTRY","1","MGTDP"
"9238239","9238239","04/11/2016 11:52:15 AM","04/11/2016 11:52:15 AM","FRFA010493","06/11/2016 12:35:44 PM","08/11/2016 10:23:56 AM","08/11/2016 03:49:00 PM","A","CHEMISTRY","1","MGTDP"
"9233479","9233479","03/11/2016 11:50:11 AM","03/11/2016 11:50:11 AM","FRFA010493","04/11/2016 03:11:26 PM","07/11/2016 10:26:49 AM","07/11/2016 03:37:01 PM","A","CHEMISTRY","1","MGTDP"
"9239883","9239883","04/11/2016 03:42:34 PM","04/11/2016 03:42:34 PM","FRFA010493","06/11/2016 12:33:44 PM","07/11/2016 10:26:49 AM","07/11/2016 03:37:01 PM","A","CHEMISTRY","1","MGTDP"
"9222686","9222686","31/10/2016 11:51:29 AM","31/10/2016 11:51:29 AM","MELA011013","02/11/2016 08:12:34 AM","03/11/2016 11:53:13 AM","03/11/2016 11:53:13 AM","A","CHEMISTRY","1","MGTDP"
"9222703","9222703","31/10/2016 11:56:40 AM","31/10/2016 11:56:40 AM","MELA011013","02/11/2016 08:08:59 AM","03/11/2016 11:53:13 AM","03/11/2016 11:53:13 AM","A","CHEMISTRY","1","MGTDP"
"9222726","9222726","31/10/2016 12:02:33 PM","31/10/2016 12:02:33 PM","MELA011013","02/11/2016 08:15:08 AM","03/11/2016 11:53:13 AM","03/11/2016 11:53:13 AM","A","CHEMISTRY","1","MGTDP"
"9225559","9225559","01/11/2016 11:22:15 AM","01/11/2016 11:22:15 AM","MELA011013","02/11/2016 04:46:11 PM","05/11/2016 08:12:13 AM","05/11/2016 08:12:13 AM","A","CHEMISTRY","1","MGTDP"
"9229885","9229885","02/11/2016 01:47:31 PM","02/11/2016 01:47:31 PM","MELA011013","03/11/2016 04:54:03 PM","05/11/2016 08:12:13 AM","05/11/2016 08:12:13 AM","A","CHEMISTRY","1","MGTDP"
"9229885","9229885","02/11/2016 01:47:31 PM","02/11/2016 01:47:31 PM","MOIS011299","03/11/2016 04:54:03 PM","04/11/2016 08:59:29 PM","04/11/2016 08:59:29 PM","A","CHEMISTRY","1","MGTDP"
"9234434","9234434","03/11/2016 02:07:50 PM","03/11/2016 02:07:50 PM","MOIS011299","04/11/2016 01:46:49 PM","05/11/2016 03:13:50 PM","05/11/2016 03:13:50 PM","A","CHEMISTRY","1","MGTDP"
"9234436","9234436","03/11/2016 02:08:02 PM","03/11/2016 02:08:02 PM","MOIS011299","04/11/2016 01:48:24 PM","05/11/2016 03:13:54 PM","05/11/2016 03:13:54 PM","A","CHEMISTRY","1","MGTDP"
"9229691","9229691","02/11/2016 01:14:46 PM","02/11/2016 01:14:46 PM","MOIS011299","03/11/2016 03:07:08 PM","04/11/2016 08:58:42 PM","04/11/2016 08:58:42 PM","A","CHEMISTRY","1","MGTDP"
"9229677","9229677","02/11/2016 01:12:13 PM","02/11/2016 01:12:13 PM","MOIS011299","03/11/2016 03:12:51 PM","04/11/2016 09:36:46 PM","04/11/2016 09:36:46 PM","A","CHEMISTRY","1","MGTDP"
"9229680","9229680","02/11/2016 01:12:34 PM","02/11/2016 01:12:34 PM","MOIS011299","03/11/2016 03:02:19 PM","04/11/2016 09:36:49 PM","04/11/2016 09:36:49 PM","A","CHEMISTRY","1","MGTDP"
"9229684","9229684","02/11/2016 01:12:59 PM","02/11/2016 01:12:59 PM","MOIS011299","03/11/2016 03:10:52 PM","04/11/2016 09:36:53 PM","04/11/2016 09:36:53 PM","A","CHEMISTRY","1","MGTDP"
"9229685","9229685","02/11/2016 01:13:39 PM","02/11/2016 01:13:39 PM","MOIS011299","03/11/2016 03:11:36 PM","04/11/2016 09:36:56 PM","04/11/2016 09:36:56 PM","A","CHEMISTRY","1","MGTDP"
"9229686","9229686","02/11/2016 01:14:01 PM","02/11/2016 01:14:01 PM","MOIS011299","03/11/2016 03:13:33 PM","04/11/2016 09:36:59 PM","04/11/2016 09:36:59 PM","A","CHEMISTRY","1","MGTDP"
"9234421","9234421","03/11/2016 02:06:36 PM","03/11/2016 02:06:36 PM","MOIS011299","04/11/2016 01:50:18 PM","05/11/2016 03:13:19 PM","05/11/2016 03:13:19 PM","A","CHEMISTRY","1","MGTDP"
"9234422","9234422","03/11/2016 02:06:48 PM","03/11/2016 02:06:48 PM","MOIS011299","04/11/2016 01:40:39 PM","05/11/2016 03:13:22 PM","05/11/2016 03:13:22 PM","A","CHEMISTRY","1","MGTDP"
"9234427","9234427","03/11/2016 02:07:00 PM","03/11/2016 02:07:00 PM","MOIS011299","04/11/2016 01:42:33 PM","05/11/2016 03:13:28 PM","05/11/2016 03:13:28 PM","A","CHEMISTRY","1","MGTDP"
"9234428","9234428","03/11/2016 02:07:12 PM","03/11/2016 02:07:12 PM","MOIS011299","04/11/2016 01:44:58 PM","05/11/2016 03:13:35 PM","05/11/2016 03:13:35 PM","A","CHEMISTRY","1","MGTDP"
"9229688","9229688","02/11/2016 01:14:23 PM","02/11/2016 01:14:23 PM","MOIS011299","03/11/2016 03:14:16 PM","04/11/2016 08:58:38 PM","04/11/2016 08:58:38 PM","A","CHEMISTRY","1","MGTDP"
"9234429","9234429","03/11/2016 02:07:25 PM","03/11/2016 02:07:25 PM","MOIS011299","04/11/2016 02:07:59 PM","05/11/2016 03:13:41 PM","05/11/2016 03:13:41 PM","A","CHEMISTRY","1","MGTDP"
"9234431","9234431","03/11/2016 02:07:37 PM","03/11/2016 02:07:37 PM","MOIS011299","04/11/2016 01:52:58 PM","05/11/2016 03:13:45 PM","05/11/2016 03:13:45 PM","A","CHEMISTRY","1","MGTDP"
"9222686","9222686","31/10/2016 11:51:29 AM","31/10/2016 11:51:29 AM","MOIS011299","02/11/2016 08:12:34 AM","03/11/2016 03:14:00 PM","03/11/2016 03:14:00 PM","A","CHEMISTRY","1","MGTDP"
"9229913","9229913","02/11/2016 01:51:20 PM","02/11/2016 01:51:20 PM","FLOD020493","","04/11/2016 08:49:20 AM","04/11/2016 08:49:20 AM","A","CHEMISTRY","1","MGTDP"
"9222703","9222703","31/10/2016 11:56:40 AM","31/10/2016 11:56:40 AM","MOIS011299","02/11/2016 08:08:59 AM","03/11/2016 03:14:03 PM","03/11/2016 03:14:03 PM","A","CHEMISTRY","1","MGTDP"
"9222726","9222726","31/10/2016 12:02:33 PM","31/10/2016 12:02:33 PM","MOIS011299","02/11/2016 08:15:08 AM","03/11/2016 03:14:06 PM","03/11/2016 03:14:06 PM","A","CHEMISTRY","1","MGTDP"
"9225559","9225559","01/11/2016 11:22:15 AM","01/11/2016 11:22:15 AM","MOIS011299","02/11/2016 04:46:11 PM","03/11/2016 03:14:43 PM","03/11/2016 03:14:43 PM","A","CHEMISTRY","1","MGTDP"
"9226231","9226231","01/11/2016 01:53:35 PM","01/11/2016 01:53:35 PM","MOIS011299","02/11/2016 02:26:48 PM","03/11/2016 03:13:43 PM","03/11/2016 03:13:43 PM","A","CHEMISTRY","1","MGTDP"
"9226232","9226232","01/11/2016 01:53:53 PM","01/11/2016 01:53:53 PM","MOIS011299","02/11/2016 02:26:01 PM","03/11/2016 03:13:45 PM","03/11/2016 03:13:45 PM","A","CHEMISTRY","1","MGTDP"
"9226235","9226235","01/11/2016 01:54:13 PM","01/11/2016 01:54:13 PM","MOIS011299","02/11/2016 02:23:45 PM","03/11/2016 03:13:48 PM","03/11/2016 03:13:48 PM","A","CHEMISTRY","1","MGTDP"
"9229672","9229672","02/11/2016 01:10:55 PM","02/11/2016 01:10:55 PM","MOIS011299","03/11/2016 03:06:22 PM","04/11/2016 09:36:35 PM","04/11/2016 09:36:35 PM","A","CHEMISTRY","1","MGTDP"
"9229675","9229675","02/11/2016 01:11:33 PM","02/11/2016 01:11:33 PM","MOIS011299","03/11/2016 03:01:16 PM","04/11/2016 09:36:39 PM","04/11/2016 09:36:39 PM","A","CHEMISTRY","1","MGTDP"
"9229676","9229676","02/11/2016 01:11:51 PM","02/11/2016 01:11:51 PM","MOIS011299","03/11/2016 03:10:00 PM","04/11/2016 09:36:43 PM","04/11/2016 09:36:43 PM","A","CHEMISTRY","1","MGTDP"
"9233479","9233479","03/11/2016 11:50:11 AM","03/11/2016 11:50:11 AM","MOIS011299","04/11/2016 03:11:26 PM","05/11/2016 03:13:00 PM","05/11/2016 03:13:00 PM","A","CHEMISTRY","1","MGTDP"
"9239883","9239883","04/11/2016 03:42:34 PM","04/11/2016 03:42:34 PM","MOIS011299","06/11/2016 12:33:44 PM","07/11/2016 06:14:38 PM","07/11/2016 06:14:38 PM","A","CHEMISTRY","1","MGTDP"
"9238239","9238239","04/11/2016 11:52:15 AM","04/11/2016 11:52:15 AM","MOIS011299","06/11/2016 12:35:44 PM","07/11/2016 06:14:56 PM","07/11/2016 06:14:56 PM","A","CHEMISTRY","1","MGTDP"
"9239883","9239883","04/11/2016 03:42:34 PM","04/11/2016 03:42:34 PM","MOIS011299","06/11/2016 12:33:44 PM","08/11/2016 02:11:43 PM","08/11/2016 02:11:43 PM","X","CHEMISTRY","2","MGTDP"
"9222726","9222726","31/10/2016 12:02:33 PM","31/10/2016 12:02:33 PM","PHOT010493","02/11/2016 08:15:08 AM","04/11/2016 01:30:55 PM","04/11/2016 01:30:55 PM","A","CHEMISTRY","1","MGTDP"
"9225559","9225559","01/11/2016 11:22:15 AM","01/11/2016 11:22:15 AM","PHOT010493","02/11/2016 04:46:11 PM","04/11/2016 03:32:14 PM","04/11/2016 03:32:14 PM","A","CHEMISTRY","1","MGTDP"
"9222686","9222686","31/10/2016 11:51:29 AM","31/10/2016 11:51:29 AM","PHOT010493","02/11/2016 08:12:34 AM","04/11/2016 01:30:55 PM","04/11/2016 01:30:55 PM","A","CHEMISTRY","1","MGTDP"
"9222703","9222703","31/10/2016 11:56:40 AM","31/10/2016 11:56:40 AM","PHOT010493","02/11/2016 08:08:59 AM","04/11/2016 01:30:55 PM","04/11/2016 01:30:55 PM","A","CHEMISTRY","1","MGTDP"
"9229675","9229675","02/11/2016 01:11:33 PM","02/11/2016 01:11:33 PM","PROT010201","03/11/2016 03:01:16 PM","03/11/2016 06:30:59 PM","07/11/2016 02:07:59 PM","A","CHEMISTRY","1","MGTDP"
"9229691","9229691","02/11/2016 01:14:46 PM","02/11/2016 01:14:46 PM","PROT010201","03/11/2016 03:07:08 PM","03/11/2016 06:30:59 PM","07/11/2016 02:08:37 PM","A","CHEMISTRY","1","MGTDP"
"9229676","9229676","02/11/2016 01:11:51 PM","02/11/2016 01:11:51 PM","PROT010201","03/11/2016 03:10:00 PM","03/11/2016 06:30:59 PM","07/11/2016 02:08:03 PM","A","CHEMISTRY","1","MGTDP"
"9229677","9229677","02/11/2016 01:12:13 PM","02/11/2016 01:12:13 PM","PROT010201","03/11/2016 03:12:51 PM","03/11/2016 06:30:59 PM","07/11/2016 02:08:08 PM","A","CHEMISTRY","1","MGTDP"
"9229680","9229680","02/11/2016 01:12:34 PM","02/11/2016 01:12:34 PM","PROT010201","03/11/2016 03:02:19 PM","03/11/2016 06:30:59 PM","07/11/2016 02:08:11 PM","A","CHEMISTRY","1","MGTDP"
"9239883","9239883","04/11/2016 03:42:34 PM","04/11/2016 03:42:34 PM","MOIS011299","06/11/2016 12:33:44 PM","08/11/2016 02:11:43 PM","08/11/2016 02:11:43 PM","X","CHEMISTRY","3","MGTDP"
"9229913","9229913","02/11/2016 01:51:20 PM","02/11/2016 01:51:20 PM","MOIS020493","","04/11/2016 01:39:30 PM","04/11/2016 01:39:30 PM","A","CHEMISTRY","1","MGTDP"
"9233479","9233479","03/11/2016 11:50:11 AM","03/11/2016 11:50:11 AM","MOIS350406","04/11/2016 03:11:26 PM","09/11/2016 09:58:54 AM","09/11/2016 03:03:10 PM","A","CHEMISTRY","1","MGTDP"
"9238239","9238239","04/11/2016 11:52:15 AM","04/11/2016 11:52:15 AM","MOIS350406","06/11/2016 12:35:44 PM","09/11/2016 09:58:54 AM","09/11/2016 03:03:10 PM","A","CHEMISTRY","1","MGTDP"
"9239883","9239883","04/11/2016 03:42:34 PM","04/11/2016 03:42:34 PM","MOIS350406","06/11/2016 12:33:44 PM","09/11/2016 09:58:53 AM","09/11/2016 03:03:10 PM","A","CHEMISTRY","1","MGTDP"
"9229686","9229686","02/11/2016 01:14:01 PM","02/11/2016 01:14:01 PM","PROT010201","03/11/2016 03:13:33 PM","03/11/2016 06:30:59 PM","07/11/2016 02:08:30 PM","A","CHEMISTRY","1","MGTDP"
"9229688","9229688","02/11/2016 01:14:23 PM","02/11/2016 01:14:23 PM","PROT010201","03/11/2016 03:14:16 PM","03/11/2016 06:30:59 PM","07/11/2016 02:08:33 PM","A","CHEMISTRY","1","MGTDP"
"9229684","9229684","02/11/2016 01:12:59 PM","02/11/2016 01:12:59 PM","PROT010201","03/11/2016 03:10:52 PM","03/11/2016 06:30:59 PM","07/11/2016 02:08:23 PM","A","CHEMISTRY","1","MGTDP"
"9229685","9229685","02/11/2016 01:13:39 PM","02/11/2016 01:13:39 PM","PROT010201","03/11/2016 03:11:36 PM","03/11/2016 06:30:59 PM","07/11/2016 02:08:28 PM","A","CHEMISTRY","1","MGTDP"
"9229885","9229885","02/11/2016 01:47:31 PM","02/11/2016 01:47:31 PM","PHOT010493","03/11/2016 04:54:03 PM","07/11/2016 03:01:32 PM","07/11/2016 03:01:32 PM","A","CHEMISTRY","1","MGTDP"
"9233479","9233479","03/11/2016 11:50:11 AM","03/11/2016 11:50:11 AM","PHOT010493","04/11/2016 03:11:26 PM","07/11/2016 03:01:32 PM","07/11/2016 03:01:32 PM","A","CHEMISTRY","1","MGTDP"
"9238239","9238239","04/11/2016 11:52:15 AM","04/11/2016 11:52:15 AM","PHOT010493","06/11/2016 12:35:44 PM","08/11/2016 12:53:29 PM","08/11/2016 12:53:29 PM","A","CHEMISTRY","1","MGTDP"
"9239883","9239883","04/11/2016 03:42:34 PM","04/11/2016 03:42:34 PM","PHOT010493","06/11/2016 12:33:44 PM","08/11/2016 12:53:29 PM","08/11/2016 12:53:29 PM","A","CHEMISTRY","1","MGTDP"
"9222686","9222686","31/10/2016 11:51:29 AM","31/10/2016 11:51:29 AM","PROT010201","02/11/2016 08:12:34 AM","02/11/2016 11:35:23 AM","02/11/2016 05:56:09 PM","A","CHEMISTRY","1","MGTDP"
"9222703","9222703","31/10/2016 11:56:40 AM","31/10/2016 11:56:40 AM","PROT010201","02/11/2016 08:08:59 AM","02/11/2016 11:35:23 AM","02/11/2016 05:56:09 PM","A","CHEMISTRY","1","MGTDP"
"9222726","9222726","31/10/2016 12:02:33 PM","31/10/2016 12:02:33 PM","PROT010201","02/11/2016 08:15:08 AM","02/11/2016 11:35:23 AM","02/11/2016 05:56:09 PM","A","CHEMISTRY","1","MGTDP"
"9225559","9225559","01/11/2016 11:22:15 AM","01/11/2016 11:22:15 AM","PROT010201","02/11/2016 04:46:11 PM","02/11/2016 08:25:17 PM","03/11/2016 05:43:20 PM","A","CHEMISTRY","1","MGTDP"
"9226231","9226231","01/11/2016 01:53:35 PM","01/11/2016 01:53:35 PM","PROT010201","02/11/2016 02:26:48 PM","02/11/2016 07:15:25 PM","03/11/2016 05:34:44 PM","A","CHEMISTRY","1","MGTDP"
"9226232","9226232","01/11/2016 01:53:53 PM","01/11/2016 01:53:53 PM","PROT010201","02/11/2016 02:26:01 PM","02/11/2016 07:15:25 PM","03/11/2016 05:34:48 PM","A","CHEMISTRY","1","MGTDP"
"9226235","9226235","01/11/2016 01:54:13 PM","01/11/2016 01:54:13 PM","PROT010201","02/11/2016 02:23:45 PM","02/11/2016 07:15:25 PM","03/11/2016 05:34:51 PM","A","CHEMISTRY","1","MGTDP"
"9229672","9229672","02/11/2016 01:10:55 PM","02/11/2016 01:10:55 PM","PROT010201","03/11/2016 03:06:22 PM","03/11/2016 06:30:59 PM","07/11/2016 02:07:56 PM","A","CHEMISTRY","1","MGTDP"
"9229885","9229885","02/11/2016 01:47:31 PM","02/11/2016 01:47:31 PM","PROT010201","03/11/2016 04:54:03 PM","04/11/2016 10:15:11 AM","07/11/2016 01:01:59 PM","A","CHEMISTRY","1","MGTDP"
"9222437","9222437","31/10/2016 11:17:40 AM","31/10/2016 11:17:40 AM","AFLA020493","02/11/2016 08:28:33 AM","04/11/2016 10:03:57 AM","04/11/2016 04:16:14 PM","A","CHEMISTRY","1","MG60"
"9222500","9222500","31/10/2016 11:25:09 AM","31/10/2016 11:25:09 AM","AFLA020493","01/11/2016 10:20:03 AM","02/11/2016 08:58:03 AM","02/11/2016 03:46:56 PM","A","CHEMISTRY","1","MG60"
"9225673","9225673","01/11/2016 11:40:31 AM","01/11/2016 11:40:31 AM","AFLA020493","","04/11/2016 08:25:24 AM","04/11/2016 04:16:01 PM","A","CHEMISTRY","1","MG60"
"9225730","9225730","01/11/2016 11:50:26 AM","01/11/2016 11:50:26 AM","AFLA020493","03/11/2016 10:12:46 AM","04/11/2016 10:03:57 AM","04/11/2016 04:16:17 PM","A","CHEMISTRY","1","MG60"
"9246926","9246926","07/11/2016 04:33:57 PM","07/11/2016 04:33:57 PM","ACIV001114","","09/11/2016 03:59:58 PM","09/11/2016 03:59:58 PM","A","CHEMISTRY","1","MG60"
"9246925","9246925","07/11/2016 04:33:43 PM","07/11/2016 04:33:43 PM","ACIV001114","","09/11/2016 03:59:58 PM","09/11/2016 03:59:58 PM","A","CHEMISTRY","1","MG60"
"9246924","9246924","07/11/2016 04:33:27 PM","07/11/2016 04:33:27 PM","ACIV001114","","09/11/2016 03:59:58 PM","09/11/2016 03:59:58 PM","A","CHEMISTRY","1","MG60"
"9232374","9232374","03/11/2016 10:09:42 AM","03/11/2016 10:09:42 AM","AFLA020493","","","","X","CHEMISTRY","1","MG60"
"9232623","9232623","03/11/2016 10:36:16 AM","03/11/2016 10:36:16 AM","AFLA020493","04/11/2016 10:00:21 AM","05/11/2016 09:27:24 AM","05/11/2016 03:43:14 PM","A","CHEMISTRY","1","MG60"
"9232652","9232652","03/11/2016 10:39:45 AM","03/11/2016 10:39:45 AM","AFLA020493","05/11/2016 12:05:29 PM","07/11/2016 01:17:47 PM","07/11/2016 04:40:17 PM","A","CHEMISTRY","1","MG60"
"9232673","9232673","03/11/2016 10:43:35 AM","03/11/2016 10:43:35 AM","AFLA020493","05/11/2016 12:12:26 PM","08/11/2016 08:14:12 AM","08/11/2016 03:11:15 PM","A","CHEMISTRY","1","MG60"
"9246920","9246920","07/11/2016 04:32:19 PM","07/11/2016 04:32:19 PM","ACIV001114","","09/11/2016 03:59:58 PM","09/11/2016 03:59:58 PM","A","CHEMISTRY","1","MG60"
"9234803","9234803","03/11/2016 03:40:20 PM","03/11/2016 03:40:20 PM","AFLA020493","04/11/2016 09:41:42 AM","05/11/2016 09:27:50 AM","05/11/2016 03:43:14 PM","A","CHEMISTRY","1","MG60"
"9244837","9244837","07/11/2016 10:53:22 AM","07/11/2016 10:53:22 AM","ACIV001114","","09/11/2016 03:59:58 PM","09/11/2016 03:59:58 PM","A","CHEMISTRY","1","MG60"
"9243189","9243189","06/11/2016 06:26:59 PM","06/11/2016 06:26:59 PM","ACIV001114","","07/11/2016 11:39:59 AM","07/11/2016 11:39:59 AM","A","CHEMISTRY","1","MG60"
"9239513","9239513","04/11/2016 02:37:27 PM","04/11/2016 02:37:27 PM","AFLA020493","06/11/2016 12:43:58 PM","08/11/2016 08:14:25 AM","08/11/2016 03:11:26 PM","A","CHEMISTRY","1","MG60"
"9239528","9239528","04/11/2016 02:41:54 PM","04/11/2016 02:41:54 PM","AFLA020493","06/11/2016 01:12:31 PM","08/11/2016 08:14:27 AM","08/11/2016 03:11:32 PM","A","CHEMISTRY","1","MG60"
"9239565","9239565","04/11/2016 02:48:52 PM","04/11/2016 02:48:52 PM","AFLA020493","","08/11/2016 08:13:59 AM","08/11/2016 03:11:07 PM","A","CHEMISTRY","1","MG60"
"9242034","9242034","05/11/2016 03:58:52 PM","05/11/2016 03:58:52 PM","AFLA020493","07/11/2016 09:09:42 AM","08/11/2016 08:14:33 AM","08/11/2016 03:11:38 PM","A","CHEMISTRY","1","MG60"
"9242044","9242044","05/11/2016 04:06:24 PM","05/11/2016 04:06:24 PM","AFLA020493","06/11/2016 01:07:08 PM","08/11/2016 08:14:35 AM","08/11/2016 03:11:39 PM","A","CHEMISTRY","1","MG60"
"9243189","9243189","06/11/2016 06:26:59 PM","06/11/2016 06:26:59 PM","AFLA020493","","09/11/2016 09:12:01 AM","09/11/2016 04:34:08 PM","A","CHEMISTRY","1","MG60"
"9243198","9243198","06/11/2016 06:33:17 PM","06/11/2016 06:33:17 PM","AFLA020493","08/11/2016 10:55:46 AM","09/11/2016 09:12:19 AM","09/11/2016 04:34:27 PM","A","CHEMISTRY","1","MG60"
"9244837","9244837","07/11/2016 10:53:22 AM","07/11/2016 10:53:22 AM","AFLA020493","","09/11/2016 09:12:07 AM","09/11/2016 04:34:13 PM","A","CHEMISTRY","1","MG60"
"9239565","9239565","04/11/2016 02:48:52 PM","04/11/2016 02:48:52 PM","ACIV001114","","07/11/2016 08:46:56 AM","07/11/2016 11:39:59 AM","A","CHEMISTRY","1","MG60"
"9239564","9239564","04/11/2016 02:48:42 PM","04/11/2016 02:48:42 PM","ACIV001114","","07/11/2016 08:46:56 AM","07/11/2016 11:39:59 AM","A","CHEMISTRY","1","MG60"
"9239563","9239563","04/11/2016 02:48:26 PM","04/11/2016 02:48:26 PM","ACIV001114","","07/11/2016 08:46:56 AM","07/11/2016 11:39:59 AM","A","CHEMISTRY","1","MG60"
"9239561","9239561","04/11/2016 02:48:18 PM","04/11/2016 02:48:18 PM","ACIV001114","","07/11/2016 08:46:56 AM","07/11/2016 11:39:59 AM","A","CHEMISTRY","1","MG60"
"9239556","9239556","04/11/2016 02:47:48 PM","04/11/2016 02:47:48 PM","ACIV001114","","07/11/2016 08:46:56 AM","07/11/2016 11:39:59 AM","A","CHEMISTRY","1","MG60"
